time,control_type,position_x,position_y,position_z,desired_position_x,desired_position_y,desired_position_z,position_error_norm,orientation_error_deg,control_effort,oscillation_index
5.219,open_loop,0.327417,-0.031406,0.461171,0.495306,-0.0998898,0.300003,0.242595,9.16644,24.4696,0.193198
5.22,open_loop,0.32744,-0.0316713,0.460267,0.495243,-0.0998868,0.300003,0.24186,9.22464,24.3994,0.149823
5.221,open_loop,0.327466,-0.031933,0.459367,0.49518,-0.0998838,0.300003,0.241127,9.28106,24.3294,0.118669
5.222,open_loop,0.327491,-0.0321982,0.458462,0.495116,-0.0998807,0.300003,0.240392,9.3356,24.2591,0.192325
5.223,open_loop,0.327513,-0.0324559,0.457562,0.495052,-0.0998775,0.300003,0.239666,9.39386,24.1899,0.167027
5.224,open_loop,0.327534,-0.0327212,0.456656,0.494987,-0.0998743,0.300003,0.238936,9.45091,24.1203,0.19903
5.225,open_loop,0.32756,-0.0329822,0.455755,0.494921,-0.099871,0.300003,0.238208,9.5063,24.0508,0.11229
5.226,open_loop,0.32757,-0.0332469,0.454848,0.494855,-0.0998676,0.300003,0.237487,9.56542,23.9823,0.164971
5.227,open_loop,0.327585,-0.033511,0.453947,0.494789,-0.0998641,0.300003,0.236767,9.62282,23.9138,0.106922
5.228,open_loop,0.327604,-0.0337726,0.453051,0.494722,-0.0998606,0.300003,0.23605,9.67833,23.8455,0.115021
5.229,open_loop,0.327623,-0.0340374,0.45215,0.494654,-0.099857,0.300003,0.23533,9.73175,23.7769,0.194207
5.23,open_loop,0.327638,-0.0342947,0.451254,0.494586,-0.0998533,0.300003,0.23462,9.78901,23.7095,0.173339
5.231,open_loop,0.327652,-0.0345594,0.450353,0.494517,-0.0998496,0.300003,0.233906,9.84485,23.6417,0.198649
5.232,open_loop,0.327659,-0.0348201,0.449456,0.494448,-0.0998457,0.300003,0.233202,9.90432,23.575,0.147558
5.233,open_loop,0.327664,-0.0350828,0.448555,0.494378,-0.0998418,0.300003,0.232497,9.96171,23.5083,0.205796
5.234,open_loop,0.327674,-0.0353463,0.44766,0.494307,-0.0998378,0.300003,0.231794,10.0173,23.4417,0.114027
5.235,open_loop,0.327676,-0.0356073,0.446768,0.494236,-0.0998338,0.300003,0.231101,10.0765,23.3763,0.147182
5.236,open_loop,0.327679,-0.0358701,0.445873,0.494165,-0.0998296,0.300003,0.230406,10.1331,23.3105,0.21059
5.237,open_loop,0.32769,-0.0361257,0.444984,0.494093,-0.0998254,0.300003,0.229711,10.1878,23.2447,0.134818
5.238,open_loop,0.327689,-0.0363898,0.444088,0.49402,-0.0998211,0.300003,0.229021,10.2469,23.1797,0.165617
5.239,open_loop,0.327693,-0.036648,0.443198,0.493947,-0.0998166,0.300003,0.228332,10.3035,23.1148,0.121191
5.24,open_loop,0.327694,-0.0369096,0.442304,0.493873,-0.0998121,0.300003,0.227644,10.3581,23.0498,0.203075
5.241,open_loop,0.327689,-0.037172,0.441416,0.493799,-0.0998075,0.300003,0.226966,10.4166,22.986,0.167111
5.242,open_loop,0.327688,-0.0374304,0.440533,0.493724,-0.0998029,0.300003,0.22629,10.4725,22.9224,0.13188
5.243,open_loop,0.327689,-0.0376921,0.439647,0.493649,-0.0997981,0.300003,0.225611,10.5257,22.8583,0.202837
5.244,open_loop,0.327685,-0.0379464,0.438766,0.493573,-0.0997932,0.300003,0.224942,10.583,22.7955,0.174705
5.245,open_loop,0.32768,-0.0382057,0.43788,0.493496,-0.0997883,0.300003,0.224271,10.638,22.7325,0.221806
5.246,open_loop,0.327668,-0.0384655,0.436998,0.493419,-0.0997832,0.300003,0.223609,10.6972,22.6705,0.167123
5.247,open_loop,0.327661,-0.0387217,0.43612,0.493341,-0.099778,0.300003,0.222948,10.7538,22.6086,0.134564
5.248,open_loop,0.327656,-0.0389824,0.435239,0.493263,-0.0997728,0.300003,0.222284,10.8076,22.5462,0.207882
5.249,open_loop,0.327645,-0.0392359,0.434364,0.493184,-0.0997674,0.300003,0.22163,10.8656,22.4852,0.175556
5.25,open_loop,0.327632,-0.039494,0.433484,0.493104,-0.099762,0.300003,0.220976,10.9208,22.424,0.226323
5.251,open_loop,0.327627,-0.0397526,0.432611,0.493024,-0.0997564,0.300003,0.220322,10.9737,22.3627,0.121807
5.252,open_loop,0.327612,-0.0400087,0.431742,0.492944,-0.0997507,0.300003,0.219679,11.0306,22.3028,0.159615
5.253,open_loop,0.3276,-0.0402682,0.430871,0.492862,-0.099745,0.300003,0.219034,11.0844,22.2425,0.201953
5.254,open_loop,0.32758,-0.0405229,0.430005,0.492781,-0.0997391,0.300003,0.218399,11.1421,22.1836,0.15324
5.255,open_loop,0.327561,-0.040778,0.429135,0.492698,-0.0997331,0.300003,0.217764,11.1968,22.1244,0.224277
5.256,open_loop,0.327551,-0.0410335,0.428272,0.492615,-0.099727,0.300003,0.217127,11.2491,22.0649,0.122793
5.257,open_loop,0.327531,-0.0412866,0.427411,0.492532,-0.0997207,0.300003,0.216501,11.3056,22.0068,0.157388
5.258,open_loop,0.327515,-0.0415415,0.426548,0.492448,-0.0997144,0.300003,0.215872,11.3588,21.9483,0.222967
5.259,open_loop,0.327493,-0.0417899,0.42569,0.492363,-0.099708,0.300003,0.215253,11.4164,21.8911,0.17843
5.26,open_loop,0.32747,-0.0420432,0.424828,0.492278,-0.0997014,0.300003,0.214633,11.471,21.8336,0.236024
5.261,open_loop,0.327455,-0.0422972,0.423972,0.492192,-0.0996947,0.300003,0.214012,11.5228,21.7759,0.135106
5.262,open_loop,0.327431,-0.0425489,0.423122,0.492105,-0.0996879,0.300003,0.213403,11.5788,21.7197,0.170145
5.263,open_loop,0.327409,-0.0428029,0.42227,0.492018,-0.099681,0.300003,0.212792,11.6311,21.6631,0.220256
5.264,open_loop,0.327382,-0.0430508,0.421423,0.491931,-0.0996739,0.300003,0.212192,11.6877,21.6078,0.186
5.265,open_loop,0.327358,-0.0433042,0.420575,0.491842,-0.0996667,0.300003,0.211588,11.7411,21.5521,0.215249
5.266,open_loop,0.327342,-0.0435534,0.419732,0.491753,-0.0996594,0.300003,0.210984,11.7913,21.4961,0.138046
5.267,open_loop,0.327308,-0.0438048,0.418887,0.491664,-0.099652,0.300003,0.210393,11.8458,21.4418,0.174938
5.268,open_loop,0.327285,-0.044055,0.418048,0.491574,-0.0996444,0.300003,0.209799,11.8969,21.387,0.124828
5.269,open_loop,0.327253,-0.044302,0.417215,0.491483,-0.0996367,0.300003,0.209218,11.9524,21.3337,0.168735
5.27,open_loop,0.327225,-0.0445535,0.416379,0.491392,-0.0996288,0.300003,0.208632,12.0038,21.2798,0.234108
5.271,open_loop,0.327209,-0.0447959,0.415549,0.4913,-0.0996209,0.300003,0.208045,12.0521,21.2256,0.156039
5.272,open_loop,0.327178,-0.0450461,0.414716,0.491208,-0.0996127,0.300003,0.207467,12.1054,21.1727,0.170896
5.273,open_loop,0.327156,-0.0452906,0.413889,0.491115,-0.0996045,0.300003,0.206888,12.1549,21.1194,0.144373
5.274,open_loop,0.327116,-0.0455381,0.41306,0.491021,-0.0995961,0.300003,0.206323,12.209,21.0678,0.179177
5.275,open_loop,0.327087,-0.0457849,0.412239,0.490927,-0.0995875,0.300003,0.205755,12.2593,21.0158,0.134919
5.276,open_loop,0.327066,-0.0460292,0.411423,0.490832,-0.0995788,0.300003,0.205186,12.3059,20.9635,0.139995
5.277,open_loop,0.327032,-0.0462765,0.410606,0.490737,-0.09957,0.300003,0.204628,12.3566,20.9124,0.149331
5.278,open_loop,0.32701,-0.0465156,0.409795,0.49064,-0.099561,0.300003,0.204067,12.4037,20.8609,0.181143
5.279,open_loop,0.326974,-0.0467618,0.408981,0.490544,-0.0995519,0.300003,0.203515,12.4559,20.8107,0.171767
5.28,open_loop,0.326947,-0.0470026,0.408173,0.490446,-0.0995426,0.300002,0.202961,12.5041,20.7601,0.15345
5.281,open_loop,0.326904,-0.0472459,0.407363,0.490349,-0.0995332,0.300002,0.202421,12.5569,20.7112,0.178901
5.282,open_loop,0.326872,-0.0474884,0.40656,0.49025,-0.0995236,0.300002,0.201878,12.6057,20.6618,0.142385
5.283,open_loop,0.326848,-0.0477281,0.405764,0.490151,-0.0995138,0.300002,0.201333,12.6506,20.6119,0.145454
5.284,open_loop,0.326811,-0.0479713,0.404965,0.490051,-0.0995039,0.300002,0.200799,12.6997,20.5634,0.153102
5.285,open_loop,0.326787,-0.0482062,0.404174,0.489951,-0.0994938,0.300002,0.200261,12.745,20.5143,0.185851
5.286,open_loop,0.326748,-0.0484482,0.40338,0.48985,-0.0994835,0.300002,0.199734,12.7954,20.4667,0.175553
5.287,open_loop,0.326719,-0.0486851,0.402592,0.489748,-0.0994731,0.300002,0.199205,12.8415,20.4186,0.160405
5.288,open_loop,0.326691,-0.0489242,0.401803,0.489646,-0.0994625,0.300002,0.198675,12.8837,20.3701,0.22167
5.289,open_loop,0.326656,-0.0491642,0.401022,0.489543,-0.0994518,0.300002,0.198156,12.9307,20.3232,0.207739
5.29,open_loop,0.326631,-0.0493994,0.400247,0.48944,-0.0994408,0.300002,0.197636,12.9734,20.2758,0.158834
5.291,open_loop,0.326592,-0.0496384,0.39947,0.489336,-0.0994297,0.300002,0.197126,13.0204,20.2297,0.154106
5.292,open_loop,0.326566,-0.0498692,0.3987,0.489231,-0.0994185,0.300002,0.196612,13.0633,20.183,0.184775
5.293,open_loop,0.326526,-0.0501069,0.397928,0.489126,-0.099407,0.300002,0.196108,13.1115,20.1378,0.174662
5.294,open_loop,0.326498,-0.0503395,0.397162,0.48902,-0.0993954,0.300002,0.195601,13.1552,20.0919,0.167784
5.295,open_loop,0.32647,-0.0505745,0.396395,0.488913,-0.0993835,0.300002,0.195094,13.1948,20.0457,0.224311
5.296,open_loop,0.326435,-0.0508103,0.395636,0.488806,-0.0993715,0.300002,0.194598,13.2393,20.001,0.214164
5.297,open_loop,0.32641,-0.0510413,0.394883,0.488698,-0.0993593,0.300002,0.194099,13.2792,19.9557,0.162692
5.298,open_loop,0.326372,-0.051276,0.394129,0.48859,-0.0993469,0.300002,0.193611,13.3237,19.9119,0.157332
5.299,open_loop,0.326348,-0.0515026,0.393382,0.488481,-0.0993343,0.300002,0.193119,13.3637,19.8673,0.187048
5.3,open_loop,0.326309,-0.0517361,0.392633,0.488371,-0.0993216,0.300002,0.192637,13.4092,19.8242,0.176987
5.301,open_loop,0.326282,-0.0519644,0.391891,0.488261,-0.0993086,0.300002,0.192152,13.4498,19.7804,0.172523
5.302,open_loop,0.326256,-0.052195,0.391147,0.48815,-0.0992954,0.300002,0.191665,13.4862,19.7362,0.225969
5.303,open_loop,0.326223,-0.0524266,0.390412,0.488039,-0.099282,0.300002,0.19119,13.5277,19.6935,0.220269
5.304,open_loop,0.326201,-0.0526533,0.389683,0.487926,-0.0992685,0.300002,0.190711,13.5643,19.6501,0.16608
5.305,open_loop,0.326165,-0.0528837,0.388954,0.487814,-0.0992547,0.300002,0.190244,13.6056,19.6083,0.15961
5.306,open_loop,0.326144,-0.0531061,0.388231,0.4877,-0.0992407,0.300002,0.189771,13.6423,19.5655,0.188486
5.307,open_loop,0.326104,-0.0533334,0.387506,0.487586,-0.0992265,0.300002,0.189313,13.6843,19.5246,0.186035
5.308,open_loop,0.326079,-0.0535599,0.386788,0.487472,-0.0992121,0.300002,0.188847,13.7216,19.4827,0.168627
5.309,open_loop,0.326044,-0.053784,0.386075,0.487356,-0.0991975,0.300002,0.188394,13.7641,19.4424,0.19928
5.31,open_loop,0.326013,-0.0540094,0.385361,0.48724,-0.0991826,0.300002,0.187939,13.8012,19.4015,0.254451
5.311,open_loop,0.325995,-0.0542349,0.384655,0.487124,-0.0991676,0.300002,0.187476,13.8339,19.3596,0.149172
5.312,open_loop,0.325968,-0.0544581,0.383955,0.487007,-0.0991523,0.300002,0.187026,13.8717,19.3193,0.200053
5.313,open_loop,0.325948,-0.0546822,0.383253,0.486889,-0.0991368,0.300002,0.186571,13.9043,19.2781,0.247582
5.314,open_loop,0.325922,-0.0549005,0.382558,0.48677,-0.099121,0.300002,0.186127,13.9422,19.2384,0.216805
5.315,open_loop,0.325901,-0.0551237,0.381863,0.486651,-0.0991051,0.300002,0.185677,13.9756,19.1979,0.223341
5.316,open_loop,0.325872,-0.0553442,0.381174,0.486532,-0.0990889,0.300002,0.18524,14.014,19.1591,0.228531
5.317,open_loop,0.325846,-0.0555644,0.380486,0.486411,-0.0990724,0.300002,0.184802,14.0471,19.1196,0.247142
5.318,open_loop,0.325813,-0.0557859,0.379806,0.48629,-0.0990558,0.300002,0.184374,14.0854,19.0817,0.231172
5.319,open_loop,0.325794,-0.0560029,0.379134,0.486169,-0.0990389,0.300002,0.18394,14.1183,19.0428,0.183003
5.32,open_loop,0.325781,-0.0562233,0.378461,0.486047,-0.0990217,0.300002,0.183501,14.1459,19.0028,0.23819
5.321,open_loop,0.325762,-0.0564377,0.377794,0.485924,-0.0990043,0.300002,0.183071,14.179,18.9644,0.217241
5.322,open_loop,0.325747,-0.0566545,0.377125,0.4858,-0.0989867,0.300002,0.182639,14.2072,18.9252,0.240719
5.323,open_loop,0.325724,-0.056873,0.376464,0.485676,-0.0989688,0.300002,0.182217,14.2409,18.8876,0.241171
5.324,open_loop,0.325713,-0.0570872,0.375809,0.485551,-0.0989507,0.300002,0.181789,14.2694,18.849,0.177158
5.325,open_loop,0.325686,-0.0573045,0.375153,0.485426,-0.0989323,0.300002,0.181377,14.3029,18.8123,0.185869
5.326,open_loop,0.325673,-0.0575199,0.374505,0.4853,-0.0989136,0.300002,0.180955,14.3311,18.7743,0.169847
5.327,open_loop,0.325652,-0.0577333,0.373863,0.485173,-0.0988947,0.300002,0.180546,14.3647,18.7379,0.209308
5.328,open_loop,0.325639,-0.0579477,0.37322,0.485046,-0.0988756,0.300002,0.180129,14.3925,18.7004,0.257673
5.329,open_loop,0.325621,-0.0581564,0.372584,0.484918,-0.0988561,0.300002,0.179723,14.4259,18.6644,0.224012
5.33,open_loop,0.325606,-0.0583678,0.371946,0.48479,-0.0988364,0.300002,0.179313,14.4539,18.6276,0.25185
5.331,open_loop,0.325604,-0.0585811,0.371317,0.48466,-0.0988165,0.300002,0.178895,14.4771,18.5896,0.173757
5.332,open_loop,0.325593,-0.0587918,0.370694,0.484531,-0.0987962,0.300002,0.17849,14.5056,18.5533,0.222494
5.333,open_loop,0.32559,-0.0590053,0.370072,0.4844,-0.0987757,0.300002,0.178079,14.5285,18.516,0.234671
5.334,open_loop,0.325579,-0.0592148,0.369457,0.484269,-0.0987549,0.300002,0.17768,14.5565,18.4802,0.220269
5.335,open_loop,0.325573,-0.0594232,0.368843,0.484137,-0.0987339,0.300002,0.177277,14.5788,18.4436,0.256777
5.336,open_loop,0.325561,-0.0596331,0.368237,0.484005,-0.0987125,0.300002,0.176883,14.6069,18.4085,0.240597
5.337,open_loop,0.325563,-0.0598388,0.367636,0.483872,-0.0986909,0.300002,0.176481,14.6293,18.3721,0.191805
5.338,open_loop,0.325569,-0.0600472,0.367034,0.483739,-0.098669,0.300002,0.176075,14.6464,18.3347,0.245378
5.339,open_loop,0.325569,-0.0602556,0.36644,0.483604,-0.0986467,0.300002,0.175678,14.6692,18.2989,0.233704
5.34,open_loop,0.325582,-0.0604604,0.365851,0.483469,-0.0986242,0.300002,0.175274,14.6866,18.2618,0.182501
5.341,open_loop,0.325581,-0.0606685,0.365262,0.483334,-0.0986014,0.300002,0.174882,14.7095,18.2264,0.174105
5.342,open_loop,0.325595,-0.0608695,0.36468,0.483198,-0.0985783,0.300002,0.174481,14.727,18.1897,0.187517
5.343,open_loop,0.325591,-0.0610751,0.364097,0.483061,-0.0985549,0.300002,0.174097,14.7502,18.1551,0.208123
5.344,open_loop,0.325602,-0.0612809,0.363523,0.482924,-0.0985312,0.300002,0.173702,14.7679,18.119,0.18187
5.345,open_loop,0.325604,-0.0614841,0.362955,0.482786,-0.0985072,0.300002,0.17332,14.791,18.0847,0.228947
5.346,open_loop,0.325612,-0.061688,0.362388,0.482647,-0.0984829,0.300002,0.172933,14.8079,18.0493,0.259422
5.347,open_loop,0.325614,-0.061892,0.361829,0.482508,-0.0984582,0.300002,0.172556,14.8305,18.0154,0.238262
5.348,open_loop,0.32563,-0.0620924,0.361276,0.482368,-0.0984333,0.300002,0.172168,14.8472,17.98,0.199367
5.349,open_loop,0.325655,-0.0622957,0.360722,0.482227,-0.098408,0.300002,0.171773,14.8584,17.9432,0.240268
5.35,open_loop,0.325673,-0.0624935,0.360175,0.482086,-0.0983824,0.300002,0.171388,14.8754,17.9081,0.23567
5.351,open_loop,0.325695,-0.0626934,0.359626,0.481944,-0.0983565,0.300002,0.170999,14.8871,17.8721,0.239899
5.352,open_loop,0.32571,-0.0628958,0.359086,0.481802,-0.0983302,0.300002,0.17062,14.9047,17.8376,0.267543
5.353,open_loop,0.325738,-0.0630938,0.358554,0.481659,-0.0983036,0.300002,0.170233,14.9164,17.8018,0.182045
5.354,open_loop,0.325749,-0.0632945,0.358022,0.481515,-0.0982767,0.300002,0.169862,14.9332,17.7681,0.197952
5.355,open_loop,0.325777,-0.0634937,0.357498,0.481371,-0.0982495,0.300002,0.169479,14.9443,17.7326,0.180514
5.356,open_loop,0.325797,-0.0636911,0.35698,0.481226,-0.0982219,0.300002,0.169107,14.9611,17.6987,0.226701
5.357,open_loop,0.325827,-0.0638893,0.356462,0.481081,-0.098194,0.300002,0.168725,14.9716,17.6634,0.261157
5.358,open_loop,0.32585,-0.0640821,0.35595,0.480934,-0.0981657,0.300002,0.168354,14.9882,17.6296,0.237871
5.359,open_loop,0.325879,-0.0642774,0.355437,0.480788,-0.0981371,0.300002,0.167977,14.9991,17.5947,0.249649
5.36,open_loop,0.325922,-0.0644754,0.354932,0.48064,-0.0981081,0.300002,0.16759,15.0047,17.5584,0.181365
5.361,open_loop,0.325955,-0.0646707,0.354434,0.480492,-0.0980788,0.300002,0.167214,15.016,17.5237,0.241906
5.362,open_loop,0.325995,-0.0648666,0.353938,0.480343,-0.0980491,0.300002,0.166834,15.0209,17.488,0.25361
5.363,open_loop,0.326028,-0.065063,0.353449,0.480194,-0.098019,0.300002,0.166463,15.0317,17.4537,0.251887
5.364,open_loop,0.326076,-0.0652559,0.352968,0.480044,-0.0979886,0.300002,0.166082,15.0364,17.4178,0.192727
5.365,open_loop,0.326111,-0.0654512,0.352486,0.479894,-0.0979579,0.300002,0.165712,15.0468,17.3836,0.182741
5.366,open_loop,0.326163,-0.0656395,0.35201,0.479743,-0.0979267,0.300002,0.16533,15.0514,17.3478,0.204146
5.367,open_loop,0.326196,-0.065832,0.351533,0.479591,-0.0978952,0.300002,0.164965,15.0622,17.3141,0.208284
5.368,open_loop,0.326247,-0.0660251,0.351065,0.479439,-0.0978633,0.300002,0.164587,15.0671,17.2786,0.192856
5.369,open_loop,0.326309,-0.0662162,0.350603,0.479286,-0.0978311,0.300002,0.1642,15.0665,17.2417,0.170315
5.37,open_loop,0.326355,-0.0664098,0.350142,0.479132,-0.0977984,0.300002,0.163829,15.0713,17.2069,0.204634
5.371,open_loop,0.326418,-0.0666018,0.34969,0.478978,-0.0977654,0.300002,0.163446,15.0702,17.1703,0.17282
5.372,open_loop,0.326472,-0.0667921,0.349244,0.478823,-0.097732,0.300002,0.163073,15.0751,17.1353,0.238697
5.373,open_loop,0.326536,-0.0669832,0.348798,0.478668,-0.0976982,0.300002,0.162691,15.0737,17.0988,0.252317
5.374,open_loop,0.326594,-0.0671691,0.348359,0.478512,-0.0976639,0.300002,0.162318,15.0783,17.0639,0.247042
5.375,open_loop,0.326657,-0.0673573,0.347919,0.478355,-0.0976294,0.300002,0.16194,15.0773,17.0278,0.240418
5.376,open_loop,0.326713,-0.0675479,0.347487,0.478198,-0.0975944,0.300002,0.161571,15.0823,16.9932,0.279677
5.377,open_loop,0.326784,-0.0677344,0.347062,0.47804,-0.097559,0.300002,0.161191,15.0812,16.9569,0.190605
5.378,open_loop,0.326859,-0.0679239,0.346637,0.477881,-0.0975231,0.300002,0.160806,15.0741,16.9196,0.233916
5.379,open_loop,0.326929,-0.0681139,0.346221,0.477722,-0.0974869,0.300002,0.160429,15.0729,16.8837,0.263481
5.38,open_loop,0.327013,-0.0683001,0.345812,0.477563,-0.0974503,0.300002,0.160042,15.0659,16.8461,0.187196
5.381,open_loop,0.327085,-0.0684889,0.345402,0.477402,-0.0974133,0.300002,0.159666,15.0647,16.8102,0.191771
5.382,open_loop,0.327172,-0.068671,0.345,0.477241,-0.0973758,0.300002,0.159278,15.0576,16.7726,0.193908
5.383,open_loop,0.327242,-0.068857,0.344596,0.47708,-0.0973379,0.300002,0.158906,15.0569,16.7372,0.213947
5.384,open_loop,0.327329,-0.069044,0.344201,0.476918,-0.0972996,0.300002,0.158521,15.0503,16.6999,0.188419
5.385,open_loop,0.327427,-0.0692289,0.343812,0.476755,-0.0972609,0.300002,0.158126,15.0382,16.6612,0.164443
5.386,open_loop,0.32751,-0.0694162,0.343425,0.476592,-0.0972217,0.300002,0.157747,15.0317,16.6245,0.207587
5.387,open_loop,0.327609,-0.069602,0.343046,0.476428,-0.0971821,0.300002,0.157355,15.0194,16.5859,0.1692
5.388,open_loop,0.327699,-0.0697862,0.342673,0.476264,-0.0971421,0.300002,0.156973,15.0131,16.549,0.24516
5.389,open_loop,0.3278,-0.0699713,0.3423,0.476098,-0.0971016,0.300002,0.156581,15.0008,16.5104,0.24436
5.39,open_loop,0.327895,-0.0701512,0.341934,0.475933,-0.0970607,0.300002,0.156197,14.9946,16.4734,0.252736
5.391,open_loop,0.327994,-0.0703334,0.341567,0.475767,-0.0970193,0.300002,0.155809,14.9828,16.4352,0.230489
5.392,open_loop,0.328087,-0.0705182,0.341208,0.4756,-0.0969775,0.300002,0.155428,14.9771,16.3985,0.28726
5.393,open_loop,0.328195,-0.070699,0.340857,0.475432,-0.0969352,0.300002,0.155037,14.9654,16.3601,0.184437
5.394,open_loop,0.328307,-0.0708827,0.340506,0.475264,-0.0968925,0.300002,0.15464,14.9477,16.3206,0.225037
5.395,open_loop,0.328413,-0.071067,0.340163,0.475096,-0.0968493,0.300002,0.154251,14.9361,16.2824,0.270325
5.396,open_loop,0.328534,-0.0712476,0.339827,0.474927,-0.0968056,0.300002,0.15385,14.9187,16.2425,0.181602
5.397,open_loop,0.328643,-0.0714307,0.339491,0.474757,-0.0967615,0.300002,0.153461,14.9072,16.2043,0.197483
5.398,open_loop,0.328767,-0.0716073,0.339161,0.474587,-0.0967169,0.300002,0.153059,14.89,16.1644,0.187185
5.399,open_loop,0.328874,-0.0717875,0.338831,0.474416,-0.0966718,0.300002,0.152674,14.8792,16.1266,0.217287
5.4,open_loop,0.328997,-0.0719692,0.338509,0.474244,-0.0966263,0.300002,0.152274,14.8626,16.0869,0.185052
5.401,open_loop,0.329133,-0.0721487,0.338194,0.474072,-0.0965802,0.300002,0.151865,14.8406,16.0457,0.158989
5.402,open_loop,0.329252,-0.0723304,0.337879,0.473899,-0.0965337,0.300002,0.15147,14.8242,16.0066,0.210279
5.403,open_loop,0.329388,-0.072511,0.337573,0.473726,-0.0964867,0.300002,0.151063,14.8022,15.9655,0.165371
5.404,open_loop,0.329516,-0.0726898,0.337273,0.473553,-0.0964393,0.300002,0.150664,14.7863,15.926,0.249593
5.405,open_loop,0.329654,-0.0728696,0.336974,0.473378,-0.0963913,0.300002,0.150256,14.7643,15.8849,0.237188
5.406,open_loop,0.329786,-0.0730442,0.33668,0.473203,-0.0963428,0.300002,0.149856,14.7486,15.8452,0.256209
5.407,open_loop,0.329922,-0.073221,0.336386,0.473028,-0.0962938,0.300002,0.149451,14.7274,15.8045,0.221379
5.408,open_loop,0.330073,-0.0734014,0.3361,0.472852,-0.0962444,0.300002,0.149033,14.7012,15.762,0.172818
5.409,open_loop,0.330215,-0.073579,0.335822,0.472675,-0.0961944,0.300002,0.148625,14.6808,15.7212,0.258094
5.41,open_loop,0.330363,-0.0737569,0.335544,0.472498,-0.0961439,0.300002,0.148212,14.6544,15.6791,0.229822
5.411,open_loop,0.330506,-0.0739357,0.335274,0.47232,-0.0960929,0.300002,0.147806,14.6342,15.6384,0.271849
5.412,open_loop,0.330663,-0.0741115,0.335011,0.472142,-0.0960414,0.300002,0.147387,14.6082,15.5959,0.175711
5.413,open_loop,0.330828,-0.0742899,0.334748,0.471963,-0.0959893,0.300002,0.14696,14.577,15.552,0.21033
5.414,open_loop,0.330987,-0.0744634,0.334491,0.471784,-0.0959367,0.300002,0.146541,14.552,15.5095,0.258668
5.415,open_loop,0.33115,-0.0746385,0.334233,0.471604,-0.0958837,0.300002,0.146118,14.5219,15.4661,0.204131
5.416,open_loop,0.331307,-0.0748168,0.333983,0.471424,-0.09583,0.300002,0.145702,14.498,15.4241,0.29415
5.417,open_loop,0.331476,-0.0749911,0.333741,0.471243,-0.0957759,0.300002,0.145275,14.4686,15.3804,0.161664
5.418,open_loop,0.33165,-0.0751679,0.3335,0.471061,-0.0957212,0.300002,0.144844,14.4337,15.3357,0.201165
5.419,open_loop,0.331819,-0.0753454,0.333266,0.470879,-0.095666,0.300002,0.14442,14.4049,15.2923,0.27623
5.42,open_loop,0.332001,-0.0755194,0.333039,0.470697,-0.0956102,0.300002,0.143984,14.3709,15.2472,0.162655
5.421,open_loop,0.332172,-0.0756955,0.332811,0.470513,-0.0955539,0.300002,0.143559,14.3427,15.2039,0.203896
